269,0.1516,0.1192,0.1188,0.1225,0.1285,0.08716,0.10114,0.0902,0.08093
270,0.1667,0.1063,0.0895,0.1141,0.10345,0.0893,0.09753,0.1097,0.12335
271,0.1592,0.1047,0.1034,0.099,0.11816,0.09955,0.1019,0.11035,0.1038
272,0.2065,0.11084,0.096,0.1107,0.0941,0.0984,0.0898,0.0976,0.09595
273,0.183,0.1198,0.0956,0.1115,0.1216,0.1021,0.08795,0.09796,0.08057
274,0.2195,0.133,0.1019,0.1283,0.0983,0.07556,0.1043,0.08514,0.05396
275,0.1586,0.1196,0.11536,0.12286,0.1018,0.1014,0.09753,0.1024,0.0805
276,0.1506,0.1119,0.10364,0.1047,0.0933,0.1081,0.0972,0.09973,0.1307
277,0.1924,0.1569,0.1115,0.1459,0.10175,0.0711,0.1054,0.0809,0.0343
278,0.2004,0.1383,0.109,0.1395,0.1161,0.07153,0.1055,0.0657,0.05392
279,0.1688,0.098,0.09784,0.10657,0.124,0.09845,0.0969,0.09406,0.1153
280,0.1602,0.0988,0.10205,0.0933,0.1254,0.1076,0.09894,0.1044,0.1093
281,0.1814,0.10504,0.09827,0.08923,0.10925,0.08844,0.0935,0.09827,0.1367
282,0.158,0.1186,0.10504,0.10626,0.1122,0.10284,0.1006,0.09174,0.1048
283,0.173,0.09564,0.102,0.0821,0.10547,0.1171,0.0951,0.1203,0.1093
284,0.192,0.1032,0.0993,0.103,0.09863,0.0974,0.1037,0.10474,0.09796
285,0.1451,0.1044,0.1132,0.097,0.1218,0.1073,0.09595,0.0967,0.1185
286,0.1564,0.12054,0.10376,0.11,0.091,0.10516,0.1012,0.09515,0.11676
287,0.2034,0.145,0.11414,0.1355,0.0928,0.0904,0.09393,0.08203,0.04282
288,0.1725,0.11395,0.1177,0.11334,0.08215,0.1087,0.11487,0.0877,0.0891
289,0.1935,0.10175,0.11383,0.1048,0.09863,0.1043,0.0956,0.0854,0.10223
290,0.171,0.1032,0.1087,0.10754,0.10016,0.10443,0.1037,0.11005,0.0912
291,0.1486,0.1187,0.09375,0.10785,0.10956,0.1055,0.0932,0.10236,0.1205
292,0.1754,0.10486,0.106,0.09735,0.11536,0.094,0.0958,0.10425,0.10693
293,0.1914,0.1345,0.1173,0.1371,0.1049,0.0827,0.0963,0.0926,0.0432
294,0.1959,0.1521,0.1156,0.1289,0.1083,0.08636,0.0839,0.0815,0.04745
295,0.1797,0.10944,0.11896,0.0945,0.10156,0.09906,0.097,0.09467,0.1053
296,0.1599,0.12244,0.1101,0.11914,0.0936,0.1071,0.1026,0.0957,0.0894
297,0.1559,0.11615,0.1104,0.0784,0.0912,0.1049,0.102,0.1107,0.1304
298,0.1592,0.131,0.10565,0.11475,0.1093,0.0968,0.0917,0.08844,0.1032
299,0.1655,0.1256,0.09143,0.105,0.106,0.0986,0.07336,0.088,0.1465
